shapeid,x,y,PROV_NA_EN
7,66.6724687,32.6847315,Zabul
7,66.66277638,32.70366003,Zabul
7,66.67817006,32.7110718,Zabul
7,66.68056464,32.73285101,Zabul
7,66.70473842,32.75873521,Zabul
7,66.75833125,32.79385561,Zabul
7,66.8045123,32.79864476,Zabul
7,66.83369882,32.8157288,Zabul
7,66.86662132,32.80442391,Zabul
7,66.8880943,32.80651264,Zabul
7,66.89886335,32.83466118,Zabul
7,66.90917015,32.83882833,Zabul
7,66.92811787,32.8368439,Zabul
7,66.93826929,32.82286437,Zabul
7,66.9462124,32.83544199,Zabul
7,66.97006293,32.83365244,Zabul
7,66.98864632,32.85199425,Zabul
7,67.01771152,32.84978903,Zabul
7,67.02581241,32.86818943,Zabul
7,67.01535347,32.88290942,Zabul
7,67.01535347,32.90905677,Zabul
7,67.00206106,32.92260003,Zabul
7,67.01762562,32.92397378,Zabul
7,67.04140134,32.91269556,Zabul
7,67.05267956,32.92107802,Zabul
7,67.06342435,32.95460788,Zabul
7,67.08963924,32.96260008,Zabul
7,67.09127984,32.97824886,Zabul
7,67.05695347,33.02153542,Zabul
7,67.06692975,33.03713704,Zabul
7,67.0660153,33.05938867,Zabul
7,67.08796211,33.07318163,Zabul
7,67.12926479,33.06960003,Zabul
7,67.15799378,33.0527589,Zabul
7,67.16957682,33.0562643,Zabul
7,67.1691196,33.02159138,Zabul
7,67.18752291,33.00900498,Zabul
7,67.19118071,32.9967107,Zabul
7,67.23375347,32.98919189,Zabul
7,67.25031518,32.99599946,Zabul
7,67.26220304,32.96277443,Zabul
7,67.28079687,32.9639937,Zabul
7,67.29715537,32.94570468,Zabul
7,67.31442833,32.96053911,Zabul
7,67.37193711,32.95251226,Zabul
7,67.38372336,32.92284342,Zabul
7,67.40009451,32.92056271,Zabul
7,67.37610294,32.90303033,Zabul
7,67.37986234,32.88789109,Zabul
7,67.41948853,32.88799269,Zabul
7,67.45007182,32.85649495,Zabul
7,67.4296491,32.84541994,Zabul
7,67.43476805,32.83181252,Zabul
7,67.41054724,32.83282085,Zabul
7,67.40732688,32.81171111,Zabul
7,67.43840918,32.79329944,Zabul
7,67.43816762,32.77288775,Zabul
7,67.4651014,32.7463163,Zabul
7,67.46887518,32.7306493,Zabul
7,67.48853258,32.72373058,Zabul
7,67.5554443,32.65778509,Zabul
7,67.6713924,32.57650064,Zabul
7,67.62199368,32.52867204,Zabul
7,67.61059717,32.5050122,Zabul
7,67.68265015,32.46697059,Zabul
7,67.69681962,32.42496229,Zabul
7,67.76966734,32.40579183,Zabul
7,67.79000469,32.36961802,Zabul
7,67.77966932,32.35311476,Zabul
7,67.7446624,32.3356113,Zabul
7,67.71949076,32.31227336,Zabul
7,67.67948286,32.30460518,Zabul
7,67.65881211,32.31244006,Zabul
7,67.63397387,32.28460123,Zabul
7,67.64414254,32.2540952,Zabul
7,67.69115183,32.26343038,Zabul
7,67.70998889,32.2554288,Zabul
7,67.71082238,32.23142406,Zabul
7,67.72515855,32.20708591,Zabul
7,67.72515855,32.16374402,Zabul
7,67.73566062,32.14924115,Zabul
7,67.74832979,32.14507366,Zabul
7,67.74979988,32.13664136,Zabul
7,67.82091595,32.1391569,Zabul
7,67.845766,32.11926972,Zabul
7,67.86683142,32.12023373,Zabul
7,67.92549324,32.07956677,Zabul
7,67.98358381,32.08560076,Zabul
7,68.02039473,32.07574643,Zabul
7,68.06006064,32.07949746,Zabul
7,68.07389643,32.08859345,Zabul
7,68.06431077,32.0336513,Zabul
7,68.07405798,31.98441535,Zabul
7,68.01218279,31.88408684,Zabul
7,68.01107596,31.86655613,Zabul
7,68.01371806,31.83267295,Zabul
7,68.03192715,31.80186031,Zabul
7,68.06998772,31.7711905,Zabul
7,68.11411868,31.75029935,Zabul
7,68.07236333,31.71667944,Zabul
7,68.07009466,31.69738431,Zabul
7,67.97574745,31.64062839,Zabul
7,67.92105498,31.6360188,Zabul
7,67.90307929,31.62451272,Zabul
7,67.88955256,31.63170404,Zabul
7,67.85767986,31.62405459,Zabul
7,67.82148355,31.60188227,Zabul
7,67.79896369,31.57112132,Zabul
7,67.76873876,31.55681544,Zabul
7,67.7490089,31.53311592,Zabul
7,67.71402518,31.51307332,Zabul
7,67.68108968,31.52105888,Zabul
7,67.65995979,31.51432564,Zabul
7,67.6389018,31.53305192,Zabul
7,67.62352259,31.52308658,Zabul
7,67.62098845,31.52860024,Zabul
7,67.59780226,31.52744314,Zabul
7,67.58439248,31.51905159,Zabul
7,67.57299008,31.52636814,Zabul
7,67.56842572,31.52255956,Zabul
7,67.58126316,31.50711216,Zabul
7,67.54916014,31.49826265,Zabul
7,67.51065536,31.52085715,Zabul
7,67.47516317,31.5170914,Zabul
7,67.41010985,31.5485354,Zabul
7,67.42310169,31.56858802,Zabul
7,67.42517285,31.60520993,Zabul
7,67.40448737,31.62477306,Zabul
8,70.97414365,35.64733511,Badakhshan
8,70.95174784,35.63576496,Badakhshan
8,70.95743053,35.62832179,Badakhshan
8,70.9510631,35.62035832,Badakhshan
8,70.90512135,35.63623572,Badakhshan
8,70.87944362,35.63683487,Badakhshan
8,70.88291012,35.61791894,Badakhshan
8,70.87163331,35.60989464,Badakhshan
8,70.8819472,35.59333251,Badakhshan
8,70.86923672,35.5774765,Badakhshan
8,70.88507132,35.55513688,Badakhshan
8,70.87893007,35.54901702,Badakhshan
8,70.8830813,35.53637073,Badakhshan
8,70.89545182,35.52461622,Badakhshan
8,70.8717617,35.48728347,Badakhshan
8,70.8811469,35.47690315,Badakhshan
8,70.82380853,35.47759012,Badakhshan
8,70.79119781,35.50262591,Badakhshan
8,70.74108343,35.49211944,Badakhshan
8,70.70237425,35.5379114,Badakhshan
8,70.6870532,35.54597849,Badakhshan
8,70.63671414,35.5149432,Badakhshan
8,70.65351166,35.50464536,Badakhshan
8,70.64008013,35.47597639,Badakhshan
8,70.64428373,35.46214336,Badakhshan
8,70.60735578,35.46179033,Badakhshan
8,70.59475063,35.44826285,Badakhshan
8,70.5641478,35.44061151,Badakhshan
8,70.54079711,35.44828808,Badakhshan
8,70.54563843,35.47931534,Badakhshan
8,70.53329487,35.49906071,Badakhshan
8,70.54139893,35.50769459,Badakhshan
8,70.53313391,35.52419788,Badakhshan
8,70.55988155,35.53174072,Badakhshan
8,70.55092109,35.5421723,Badakhshan
8,70.56155328,35.5713406,Badakhshan
8,70.55923391,35.58680605,Badakhshan
8,70.53913844,35.59771671,Badakhshan
8,70.54260449,35.61009814,Badakhshan
8,70.52783558,35.60895676,Badakhshan
8,70.50298848,35.62635673,Badakhshan
8,70.49614067,35.64188708,Badakhshan
8,70.49783784,35.68320853,Badakhshan
8,70.46084211,35.67395101,Badakhshan
8,70.39745433,35.69882375,Badakhshan
8,70.37759178,35.7169017,Badakhshan
8,70.3441068,35.70370489,Badakhshan
8,70.33516651,35.6800234,Badakhshan
8,70.29817091,35.65301969,Badakhshan
8,70.2789045,35.65066262,Badakhshan
8,70.25095493,35.66242436,Badakhshan
8,70.26371203,35.67948432,Badakhshan
8,70.25371644,35.70073815,Badakhshan
8,70.26369057,35.70739985,Badakhshan
8,70.26003909,35.73478591,Badakhshan
8,70.28052298,35.7529097,Badakhshan
8,70.26719551,35.77350958,Badakhshan
8,70.27576747,35.78125093,Badakhshan
8,70.26582802,35.79222985,Badakhshan
8,70.27802929,35.81596444,Badakhshan
8,70.26778734,35.83003598,Badakhshan
8,70.29272425,35.8462895,Badakhshan
8,70.28933996,35.85795641,Badakhshan
8,70.30688485,35.86294379,Badakhshan
8,70.31668149,35.88218083,Badakhshan
8,70.38227607,35.92528843,Badakhshan
8,70.38472362,35.94087162,Badakhshan
8,70.43279651,35.95574724,Badakhshan
8,70.44379109,35.97676121,Badakhshan
8,70.44815068,35.99224035,Badakhshan
8,70.42329994,36.03932598,Badakhshan
8,70.44847767,36.08134335,Badakhshan
8,70.44314722,36.09401094,Badakhshan
8,70.45526313,36.10219696,Badakhshan
8,70.46335542,36.13447817,Badakhshan
8,70.48113399,36.16130245,Badakhshan
8,70.48383188,36.18686145,Badakhshan
8,70.46678874,36.1970955,Badakhshan
8,70.47801011,36.23599152,Badakhshan
8,70.46934845,36.24223927,Badakhshan
8,70.47069684,36.25478158,Badakhshan
8,70.4852537,36.27170693,Badakhshan
8,70.45199473,36.30951233,Badakhshan
8,70.41915342,36.32381507,Badakhshan
8,70.39025755,36.32587399,Badakhshan
8,70.36441457,36.31735433,Badakhshan
8,70.29661223,36.32992083,Badakhshan
8,70.23305316,36.32210524,Badakhshan
8,70.19243033,36.33077157,Badakhshan
8,70.18024853,36.33768963,Badakhshan
8,70.17002184,36.36506108,Badakhshan
8,70.14483108,36.39506441,Badakhshan
8,70.11249667,36.40318561,Badakhshan
8,70.10046526,36.42589489,Badakhshan
8,70.08677954,36.43160981,Badakhshan
8,70.07993667,36.45228879,Badakhshan
8,70.09738222,36.47499807,Badakhshan
8,70.10595459,36.47334375,Badakhshan
8,70.11708365,36.48612712,Badakhshan
8,70.11403008,36.51785286,Badakhshan
8,70.10482665,36.52199576,Badakhshan
8,70.11482776,36.5720013,Badakhshan
8,70.10023967,36.59034919,Badakhshan
8,70.10176973,36.61118127,Badakhshan
8,70.0213818,36.65766048,Badakhshan
8,70.04338843,36.67545307,Badakhshan
8,70.0422959,36.70565367,Badakhshan
8,70.01669953,36.72563132,Badakhshan
8,70.02185002,36.73842951,Badakhshan
8,69.99203962,36.75302256,Badakhshan
8,69.98554007,36.78234525,Badakhshan
8,70.00709212,36.79301051,Badakhshan
8,69.99640973,36.80554193,Badakhshan
8,70.00733501,36.86438237,Badakhshan
8,70.01133046,36.87645282,Badakhshan
8,70.0328905,36.89329502,Badakhshan
8,70.03357713,36.90054747,Badakhshan
8,70.01232942,36.91198537,Badakhshan
8,70.01311327,36.93785334,Badakhshan
8,70.03853872,36.93769735,Badakhshan
8,70.04696187,36.94799232,Badakhshan
8,70.04243832,36.96483863,Badakhshan
8,70.055697,36.98246486,Badakhshan
8,70.10685986,36.99946716,Badakhshan
8,70.107761,37.02174478,Badakhshan
8,70.13181736,37.04868022,Badakhshan
8,70.09562899,37.07519756,Badakhshan
8,70.08892166,37.09258982,Badakhshan
8,70.02200437,37.13197587,Badakhshan
8,70.04836573,37.16036502,Badakhshan
8,70.04930164,37.18282677,Badakhshan
8,70.03947462,37.21503754,Badakhshan
8,70.01857272,37.2253325,Badakhshan
8,70.01654492,37.26994403,Badakhshan
8,70.00714079,37.2941511,Badakhshan
8,70.02062663,37.30863651,Badakhshan
8,70.00703434,37.34873376,Badakhshan
8,70.00730619,37.38747179,Badakhshan
8,70.01511656,37.40094487,Badakhshan
8,69.99548089,37.41574376,Badakhshan
8,69.99031582,37.44143319,Badakhshan
8,70.0228014,37.49770527,Badakhshan
8,70.0192646,37.5134604,Badakhshan
8,70.0551539,37.54769557,Badakhshan
8,70.11615584,37.52345521,Badakhshan
8,70.14463625,37.5233962,Badakhshan
8,70.15415999,37.53520809,Badakhshan
8,70.17219874,37.53056618,Badakhshan
8,70.18271014,37.5562091,Badakhshan
8,70.17916361,37.57164163,Badakhshan
8,70.1944051,37.56376059,Badakhshan
8,70.21120643,37.56679445,Badakhshan
8,70.2040027,37.58380908,Badakhshan
8,70.22270557,37.58401691,Badakhshan
8,70.21528684,37.60549907,Badakhshan
8,70.25034879,37.61577797,Badakhshan
8,70.25101411,37.60889911,Badakhshan
8,70.26534644,37.60920807,Badakhshan
8,70.26172652,37.64616153,Badakhshan
8,70.27597922,37.65465022,Badakhshan
8,70.28585183,37.68447511,Badakhshan
8,70.30384543,37.69524564,Badakhshan
8,70.28738227,37.71467652,Badakhshan
8,70.2996847,37.73061595,Badakhshan
8,70.2866996,37.75016719,Badakhshan
8,70.29709397,37.76865256,Badakhshan
8,70.27817987,37.78282418,Badakhshan
8,70.27333505,37.79884395,Badakhshan
8,70.27968468,37.81571532,Badakhshan
8,70.25199174,37.83283198,Badakhshan
8,70.22095489,37.83282118,Badakhshan
8,70.18690997,37.84719071,Badakhshan
8,70.17163711,37.93095691,Badakhshan
8,70.18620052,37.94694974,Badakhshan
8,70.21287491,37.92098171,Badakhshan
8,70.21377878,37.9320177,Badakhshan
8,70.24310738,37.94447362,Badakhshan
8,70.27091553,37.93942648,Badakhshan
8,70.27563241,37.94475496,Badakhshan
8,70.2673709,37.9518262,Badakhshan
8,70.26198978,37.97946841,Badakhshan
8,70.28516606,37.96931686,Badakhshan
8,70.29126405,37.98727711,Badakhshan
8,70.32841689,37.99853788,Badakhshan
8,70.33607466,38.01382576,Badakhshan
8,70.36234639,38.03042623,Badakhshan
8,70.36482845,38.05500534,Badakhshan
8,70.41713421,38.07641874,Badakhshan
8,70.43177458,38.0995326,Badakhshan
8,70.46633437,38.10397059,Badakhshan
8,70.50537219,38.122247,Badakhshan
8,70.50257658,38.16154538,Badakhshan
8,70.51671498,38.19345626,Badakhshan
8,70.53733338,38.21048611,Badakhshan
8,70.54481556,38.24373201,Badakhshan
8,70.56647465,38.26791222,Badakhshan
8,70.6049041,38.28252829,Badakhshan
8,70.60629433,38.31266696,Badakhshan
8,70.61481763,38.32267752,Badakhshan
8,70.61081275,38.34731335,Badakhshan
8,70.6281474,38.35350354,Badakhshan
8,70.65304634,38.34900143,Badakhshan
8,70.68651417,38.36519618,Badakhshan
8,70.69408692,38.38312395,Badakhshan
8,70.67382798,38.38859285,Badakhshan
8,70.67532689,38.40655148,Badakhshan
8,70.69667617,38.41967236,Badakhshan
8,70.72671894,38.41479537,Badakhshan
8,70.75623222,38.42704499,Badakhshan
8,70.77061607,38.45624466,Badakhshan
8,70.80635038,38.44407625,Badakhshan
8,70.82690901,38.45327493,Badakhshan
8,70.84845399,38.4384281,Badakhshan
8,70.86104635,38.45092911,Badakhshan
8,70.8571384,38.45831853,Badakhshan
8,70.88145221,38.46948053,Badakhshan
8,70.89522704,38.46487737,Badakhshan
8,70.90665847,38.43877335,Badakhshan
8,70.9250535,38.42991151,Badakhshan
8,70.93643297,38.44161536,Badakhshan
8,70.95862621,38.44101877,Badakhshan
8,70.9619014,38.45835989,Badakhshan
8,70.94362007,38.46681524,Badakhshan
8,70.94634102,38.47649931,Badakhshan
8,70.96824767,38.47562108,Badakhshan
8,70.9895079,38.49073747,Badakhshan
8,71.00660177,38.47280808,Badakhshan
8,71.03119104,38.46185845,Badakhshan
8,71.02897047,38.45233845,Badakhshan
8,71.05673525,38.39814452,Badakhshan
8,71.06840768,38.40160372,Badakhshan
8,71.06614765,38.41385287,Badakhshan
8,71.10350442,38.42280341,Badakhshan
8,71.10822285,38.40599132,Badakhshan
8,71.1202459,38.40668467,Badakhshan
8,71.13109954,38.39710001,Badakhshan
8,71.14420342,38.40260735,Badakhshan
8,71.149807,38.38919117,Badakhshan
8,71.16409958,38.38739959,Badakhshan
8,71.18379364,38.34628953,Badakhshan
8,71.1995355,38.34253109,Badakhshan
8,71.22464023,38.32122715,Badakhshan
8,71.25476608,38.30989844,Badakhshan
8,71.29725749,38.31322686,Badakhshan
8,71.32951305,38.30348726,Badakhshan
8,71.3336435,38.2708764,Badakhshan
8,71.36588037,38.26617816,Badakhshan
8,71.37401474,38.25554311,Badakhshan
8,71.36637212,38.22457623,Badakhshan
8,71.37948627,38.21180622,Badakhshan
8,71.36448127,38.19736174,Badakhshan
8,71.3761989,38.16082605,Badakhshan
8,71.36306709,38.14914314,Badakhshan
8,71.34876691,38.14806464,Badakhshan
8,71.33720022,38.11474696,Badakhshan
8,71.3183499,38.09985253,Badakhshan
8,71.3208844,38.06771151,Badakhshan
8,71.30689968,38.04710737,Badakhshan
8,71.28356421,38.04170283,Badakhshan
8,71.29547285,38.03140004,Badakhshan
8,71.29522436,38.01883065,Badakhshan
8,71.27597539,38.00572034,Badakhshan
8,71.27856097,37.99400629,Badakhshan
8,71.26992802,37.99222481,Badakhshan
8,71.27476832,37.96665512,Badakhshan
8,71.26320721,37.95293825,Badakhshan
8,71.26637499,37.93910794,Badakhshan
8,71.25207622,37.93198586,Badakhshan
8,71.25712116,37.92312683,Badakhshan
8,71.28135438,37.91935923,Badakhshan
8,71.29741456,37.93254576,Badakhshan
8,71.31451493,37.91865452,Badakhshan
8,71.33221103,37.88541814,Badakhshan
8,71.37809231,37.90572241,Badakhshan
8,71.41715443,37.90826497,Badakhshan
8,71.50213688,37.95203993,Badakhshan
8,71.577159,37.93468954,Badakhshan
8,71.59047726,37.92198221,Badakhshan
8,71.58693387,37.89534569,Badakhshan
8,71.59829716,37.87579595,Badakhshan
8,71.58498635,37.84603922,Badakhshan
8,71.595391,37.80549328,Badakhshan
8,71.59099316,37.79691213,Badakhshan
8,71.55712073,37.78719084,Badakhshan
8,71.53137928,37.76443681,Badakhshan
8,71.55076901,37.73695132,Badakhshan
8,71.55076901,37.71346042,Badakhshan
8,71.52556187,37.6716273,Badakhshan
8,71.52856527,37.63494287,Badakhshan
8,71.5049671,37.60598148,Badakhshan
8,71.50254293,37.55644678,Badakhshan
8,71.49391887,37.54194463,Badakhshan
8,71.50474694,37.52589449,Badakhshan
8,71.50314361,37.51266144,Badakhshan
8,71.52652725,37.47962401,Badakhshan
8,71.52127129,37.46525058,Badakhshan
8,71.50453805,37.45366602,Badakhshan
8,71.49842397,37.40786412,Badakhshan
8,71.47666201,37.40110738,Badakhshan
8,71.47536213,37.38694756,Badakhshan
8,71.49555472,37.3686183,Badakhshan
8,71.48855565,37.33084827,Badakhshan
8,71.50723354,37.31355057,Badakhshan
8,71.49290524,37.29864915,Badakhshan
8,71.48162362,37.23189489,Badakhshan
8,71.45555634,37.21431321,Badakhshan
8,71.46358409,37.19003921,Badakhshan
8,71.44557508,37.17065663,Badakhshan
8,71.45182922,37.15279566,Badakhshan
8,71.44252271,37.13105208,Badakhshan
8,71.44489386,37.10029354,Badakhshan
8,71.43467656,37.08898654,Badakhshan
8,71.42977904,37.06451032,Badakhshan
8,71.46259207,37.02360851,Badakhshan
8,71.47167288,36.98491966,Badakhshan
8,71.46518659,36.95645627,Badakhshan
8,71.51829807,36.88822392,Badakhshan
8,71.52928644,36.86915837,Badakhshan
8,71.52623407,36.85992494,Badakhshan
8,71.5419538,36.84664711,Badakhshan
8,71.54096177,36.82810394,Badakhshan
8,71.56675433,36.7633173,Badakhshan
8,71.63380756,36.69108272,Badakhshan
8,71.67652914,36.67153607,Badakhshan
8,71.84320578,36.68089749,Badakhshan
8,71.86317859,36.69168925,Badakhshan
8,71.9031779,36.7336751,Badakhshan
8,71.95955276,36.75670826,Badakhshan
8,72.01990071,36.81190193,Badakhshan
8,72.04557829,36.82033484,Badakhshan
8,72.06961797,36.84019674,Badakhshan
8,72.11122798,36.84400876,Badakhshan
8,72.12255665,36.86816941,Badakhshan
8,72.19639895,36.9069278,Badakhshan
8,72.20996453,36.92690665,Badakhshan
8,72.2320006,36.93033191,Badakhshan
8,72.24497063,36.94414125,Badakhshan
8,72.27337283,36.95004719,Badakhshan
8,72.34386825,36.98929483,Badakhshan
8,72.37261836,36.9881334,Badakhshan
8,72.42263198,37.00706634,Badakhshan
8,72.47616126,36.99321423,Badakhshan
8,72.52399936,36.99793898,Badakhshan
8,72.59003848,37.01136156,Badakhshan
8,72.62278959,37.02934783,Badakhshan
8,72.64619858,37.01914666,Badakhshan
8,72.67787589,37.02209963,Badakhshan
8,72.68262861,37.0517194,Badakhshan
8,72.7395124,37.11970868,Badakhshan
8,72.77635069,37.19600434,Badakhshan
8,72.81569565,37.23216143,Badakhshan
8,72.8645203,37.23123863,Badakhshan
8,72.91512707,37.25865572,Badakhshan
8,72.95302548,37.29071746,Badakhshan
8,73.03716832,37.3046434,Badakhshan
8,73.09345929,37.32410615,Badakhshan
8,73.1076369,37.33945823,Badakhshan
8,73.10646242,37.36185717,Badakhshan
8,73.13263646,37.37133687,Badakhshan
8,73.14891135,37.40287995,Badakhshan
8,73.16661239,37.409004,Badakhshan
8,73.21552093,37.40598392,Badakhshan
8,73.30613317,37.46368959,Badakhshan
8,73.36369107,37.46214286,Badakhshan
8,73.37252254,37.44185432,Badakhshan
8,73.42063483,37.46747615,Badakhshan
8,73.51274708,37.47508664,Badakhshan
8,73.5794531,37.44752215,Badakhshan
8,73.64967799,37.43526375,Badakhshan
8,73.68324018,37.44941703,Badakhshan
8,73.77537413,37.43966609,Badakhshan
8,73.76729681,37.39090699,Badakhshan
8,73.77468102,37.33964523,Badakhshan
8,73.75159427,37.33183421,Badakhshan
8,73.75447975,37.32340185,Badakhshan
8,73.71392648,37.31626044,Badakhshan
8,73.70529669,37.30716171,Badakhshan
8,73.65532085,37.3140472,Badakhshan
8,73.65022128,37.28332775,Badakhshan
8,73.63258199,37.28291203,Badakhshan
8,73.61743419,37.27088095,Badakhshan
8,73.63061371,37.26563099,Badakhshan
8,73.6309849,37.24906854,Badakhshan
8,73.65209055,37.23711101,Badakhshan
8,73.6649387,37.24943877,Badakhshan
8,73.68709376,37.25389732,Badakhshan
8,73.72457419,37.24672785,Badakhshan
8,73.73857514,37.2269305,Badakhshan
8,73.757905,37.22186086,Badakhshan
8,73.76448664,37.23505379,Badakhshan
8,73.78195533,37.23883247,Badakhshan
8,73.80309275,37.22597741,Badakhshan
8,73.8148273,37.23238555,Badakhshan
8,73.82864281,37.22633756,Badakhshan
8,73.84287339,37.23371967,Badakhshan
8,73.85283479,37.25755588,Badakhshan
8,73.88242253,37.26499728,Badakhshan
8,73.89084228,37.27664857,Badakhshan
8,73.92455012,37.28533004,Badakhshan
8,73.95286387,37.27516622,Badakhshan
8,73.96543421,37.29894313,Badakhshan
8,74.01601204,37.2912942,Badakhshan
8,74.0263292,37.30671065,Badakhshan
8,74.03403743,37.30937889,Badakhshan
8,74.04115272,37.29986219,Badakhshan
8,74.06255787,37.31095018,Badakhshan
8,74.06599693,37.32630734,Badakhshan
8,74.09843078,37.31806547,Badakhshan
8,74.1143836,37.32804982,Badakhshan
8,74.13471874,37.32633699,Badakhshan
8,74.15470084,37.34154591,Badakhshan
8,74.19768903,37.33600192,Badakhshan
8,74.21227537,37.35097367,Badakhshan
8,74.22828476,37.3545906,Badakhshan
8,74.2388984,37.3740687,Badakhshan
8,74.25206168,37.37495811,Badakhshan
8,74.22964853,37.39520703,Badakhshan
8,74.24049934,37.41459619,Badakhshan
8,74.31687008,37.3990908,Badakhshan
8,74.32392608,37.40745126,Badakhshan
8,74.34230724,37.40659149,Badakhshan
8,74.34859241,37.42206724,Badakhshan
8,74.3625858,37.42437971,Badakhshan
8,74.37551191,37.42417218,Badakhshan
8,74.39104695,37.41166114,Badakhshan
8,74.38576978,37.40335997,Badakhshan
8,74.39092836,37.3970155,Badakhshan
8,74.41820363,37.38904045,Badakhshan
8,74.44002384,37.41640466,Badakhshan
8,74.45229771,37.4050795,Badakhshan
8,74.46777346,37.40688796,Badakhshan
8,74.46617252,37.42663289,Badakhshan
8,74.49469296,37.39636327,Badakhshan
8,74.52238329,37.40113644,Badakhshan
8,74.52884634,37.40908184,Badakhshan
8,74.55440208,37.39950585,Badakhshan
8,74.56632019,37.37276423,Badakhshan
8,74.61538123,37.38374266,Badakhshan
8,74.63814182,37.3768698,Badakhshan
8,74.67553984,37.39013739,Badakhshan
8,74.68999573,37.40591554,Badakhshan
8,74.70768908,37.38388187,Badakhshan
8,74.80398263,37.35518355,Badakhshan
8,74.83158994,37.3342646,Badakhshan
8,74.85464347,37.29513052,Badakhshan
8,74.87741239,37.27405149,Badakhshan
8,74.87836109,37.2618962,Badakhshan
8,74.88891544,37.25608539,Badakhshan
8,74.88754237,37.22204616,Badakhshan
8,74.85840707,37.22492024,Badakhshan
8,74.81405603,37.21421288,Badakhshan
8,74.79895301,37.22982309,Badakhshan
8,74.7976005,37.24577143,Badakhshan
8,74.77922891,37.25219585,Badakhshan
8,74.74958642,37.28572681,Badakhshan
8,74.71482898,37.28277141,Badakhshan
8,74.70150111,37.26761679,Badakhshan
8,74.67841061,37.25839485,Badakhshan
8,74.66330759,37.23636022,Badakhshan
8,74.64538684,37.24024868,Badakhshan
8,74.64595039,37.25106876,Badakhshan
8,74.6306783,37.26504469,Badakhshan
8,74.61433548,37.25495722,Badakhshan
8,74.59281479,37.26029317,Badakhshan
8,74.58824332,37.24374266,Badakhshan
8,74.57054799,37.23309165,Badakhshan
8,74.54361051,37.25011073,Badakhshan
8,74.53362641,37.24232515,Badakhshan
8,74.50173908,37.2398542,Badakhshan
8,74.49458205,37.21156421,Badakhshan
8,74.4679921,37.196444,Badakhshan
8,74.49080629,37.17730064,Badakhshan
8,74.48684322,37.16487725,Badakhshan
8,74.46894073,37.15943625,Badakhshan
8,74.47125126,37.14934878,Badakhshan
8,74.45676814,37.14207905,Badakhshan
8,74.46127651,37.12832853,Badakhshan
8,74.49108807,37.11660679,Badakhshan
8,74.48477636,37.09688269,Badakhshan
8,74.49430028,37.0858372,Badakhshan
8,74.49514559,37.06447882,Badakhshan
8,74.50647286,37.06267548,Badakhshan
8,74.51346083,37.07817298,Badakhshan
8,74.53369211,37.07670776,Badakhshan
8,74.53243789,37.05072545,Badakhshan
8,74.56141855,37.03852755,Badakhshan
8,74.56423628,37.03137052,Badakhshan
8,74.53510098,37.0253124,Badakhshan
8,74.51644762,37.0110547,Badakhshan
8,74.53898944,36.98718855,Badakhshan
8,74.53879452,36.96164537,Badakhshan
8,74.50821985,36.96526662,Badakhshan
8,74.49350469,36.98719087,Badakhshan
8,74.42639304,37.01099835,Badakhshan
8,74.41529119,36.99986832,Badakhshan
8,74.42053216,36.98809022,Badakhshan
8,74.41506577,36.97631212,Badakhshan
8,74.39528532,36.974227,Badakhshan
8,74.38767746,36.96402682,Badakhshan
8,74.34698947,36.96143451,Badakhshan
8,74.31605081,36.93810373,Badakhshan
8,74.30942294,36.9194313,Badakhshan
8,74.29480515,36.91302595,Badakhshan
8,74.27057269,36.91223699,Badakhshan
8,74.23698537,36.89459801,Badakhshan
8,74.17602063,36.91641275,Badakhshan
8,74.17200857,36.90372745,Badakhshan
8,74.15290437,36.89786657,Badakhshan
8,74.15929685,36.88557738,Badakhshan
8,74.13582894,36.87222525,Badakhshan
8,74.12862206,36.85989284,Badakhshan
8,74.13368747,36.85047239,Badakhshan
8,74.11745736,36.83796168,Badakhshan
8,74.06380782,36.84044128,Badakhshan
8,74.04566165,36.82646535,Badakhshan
8,74.00429591,36.83738534,Badakhshan
8,73.97296428,36.83548208,Badakhshan
8,73.95684687,36.84263911,Badakhshan
8,73.95453634,36.85875651,Badakhshan
8,73.93616475,36.87233796,Badakhshan
8,73.91339751,36.86884398,Badakhshan
8,73.89209549,36.87769164,Badakhshan
8,73.90454984,36.88710285,Badakhshan
8,73.90618413,36.90051524,Badakhshan
8,73.89001037,36.91201157,Badakhshan
8,73.85005499,36.91770338,Badakhshan
8,73.84295431,36.92531124,Badakhshan
8,73.83247237,36.92294435,Badakhshan
8,73.82666785,36.89893731,Badakhshan
8,73.81376265,36.89037142,Badakhshan
8,73.79980861,36.89022224,Badakhshan
8,73.79049423,36.90047431,Badakhshan
8,73.77120909,36.89800506,Badakhshan
8,73.77049019,36.90478768,Badakhshan
8,73.75239279,36.9114609,Badakhshan
8,73.73260754,36.90309984,Badakhshan
8,73.69091162,36.91543045,Badakhshan
8,73.62511709,36.89748933,Badakhshan
8,73.61849075,36.90608481,Badakhshan
8,73.60104973,36.9086322,Badakhshan
8,73.57398176,36.88909701,Badakhshan
8,73.5481953,36.89073796,Badakhshan
8,73.54210032,36.8722186,Badakhshan
8,73.5125006,36.89115993,Badakhshan
8,73.47930639,36.89712988,Badakhshan
8,73.45055059,36.8938636,Badakhshan
8,73.4456746,36.88645585,Badakhshan
8,73.44089239,36.89533264,Badakhshan
8,73.39945216,36.89878604,Badakhshan
8,73.39397666,36.88950334,Badakhshan
