shapeid,x,y,PROV_NA_EN,DIST_NA_EN,color1
177,61.10253438,34.99649894,Hirat,Gulran,
177,61.11527761,35.00293314,Hirat,Gulran,
177,61.10475016,35.02647954,Hirat,Gulran,
177,61.11617025,35.04280661,Hirat,Gulran,
177,61.10980977,35.05304056,Hirat,Gulran,
177,61.12404844,35.05866394,Hirat,Gulran,
177,61.11689262,35.07057921,Hirat,Gulran,
177,61.13613259,35.06935687,Hirat,Gulran,
177,61.14385457,35.07930453,Hirat,Gulran,
177,61.12941627,35.09411226,Hirat,Gulran,
177,61.14306144,35.10121463,Hirat,Gulran,
177,61.13041622,35.1076872,Hirat,Gulran,
177,61.13419202,35.12845199,Hirat,Gulran,
177,61.10802798,35.15109557,Hirat,Gulran,
177,61.11468029,35.15918141,Hirat,Gulran,
177,61.09468053,35.15829834,Hirat,Gulran,
177,61.0856972,35.17052806,Hirat,Gulran,
177,61.11794482,35.21033378,Hirat,Gulran,
177,61.09835013,35.21834366,Hirat,Gulran,
177,61.10288152,35.23385716,Hirat,Gulran,
177,61.09151265,35.26298097,Hirat,Gulran,
177,61.10778237,35.28218748,Hirat,Gulran,
177,61.12244915,35.27749376,Hirat,Gulran,
177,61.15481144,35.28449826,Hirat,Gulran,
177,61.1584192,35.27537982,Hirat,Gulran,
177,61.16930704,35.28984884,Hirat,Gulran,
177,61.19035785,35.29242705,Hirat,Gulran,
177,61.18625475,35.31565918,Hirat,Gulran,
177,61.19140097,35.31931849,Hirat,Gulran,
177,61.17537491,35.34419778,Hirat,Gulran,
177,61.1844746,35.37093768,Hirat,Gulran,
177,61.2002203,35.37447965,Hirat,Gulran,
177,61.19367259,35.38118301,Hirat,Gulran,
177,61.19995641,35.38843885,Hirat,Gulran,
177,61.19169771,35.38560392,Hirat,Gulran,
177,61.18712856,35.39904841,Hirat,Gulran,
177,61.22644401,35.42090893,Hirat,Gulran,
177,61.2329033,35.43288894,Hirat,Gulran,
177,61.22273174,35.44355878,Hirat,Gulran,
177,61.23589001,35.45046894,Hirat,Gulran,
177,61.23542052,35.46457628,Hirat,Gulran,
177,61.25939141,35.49278016,Hirat,Gulran,
177,61.26118655,35.50922057,Hirat,Gulran,
177,61.28002944,35.52325664,Hirat,Gulran,
177,61.27416505,35.53037078,Hirat,Gulran,
177,61.28198421,35.53613903,Hirat,Gulran,
177,61.28140736,35.54898937,Hirat,Gulran,
177,61.26922992,35.56571724,Hirat,Gulran,
177,61.27677875,35.58525838,Hirat,Gulran,
177,61.26999897,35.58911063,Hirat,Gulran,
177,61.28601269,35.61475852,Hirat,Gulran,
177,61.37433161,35.62289311,Hirat,Gulran,
177,61.36973674,35.60252549,Hirat,Gulran,
177,61.3756837,35.59033018,Hirat,Gulran,
177,61.4000817,35.58662033,Hirat,Gulran,
177,61.38584495,35.56817441,Hirat,Gulran,
177,61.40070076,35.55393767,Hirat,Gulran,
177,61.44514434,35.53214928,Hirat,Gulran,
177,61.45046768,35.52063608,Hirat,Gulran,
177,61.58800095,35.43689513,Hirat,Gulran,
177,61.77912029,35.41123531,Hirat,Gulran,
177,61.96647388,35.45382825,Hirat,Gulran,
177,62.02259606,35.4430489,Hirat,Gulran,
177,62.01520994,35.34958254,Hirat,Gulran,
177,62.05890681,35.31655854,Hirat,Gulran,
177,62.06130434,35.29799704,Hirat,Gulran,
177,62.04769257,35.25051053,Hirat,Gulran,
177,62.01451389,35.22050277,Hirat,Gulran,
177,62.0649393,35.19846099,Hirat,Gulran,
177,62.02200294,35.14585718,Hirat,Gulran,
177,62.03100136,35.11261544,Hirat,Gulran,
177,62.01247383,35.07770636,Hirat,Gulran,
177,62.02227018,35.02181562,Hirat,Gulran,
177,62.0070085,35.00593522,Hirat,Gulran,
177,61.96101722,34.99686071,Hirat,Gulran,
177,61.9545207,34.98788932,Hirat,Gulran,
177,61.95560345,34.9457994,Hirat,Gulran,
177,62.01128027,34.86864247,Hirat,Gulran,
177,62.0180957,34.84609142,Hirat,Gulran,
177,62.0171126,34.76853362,Hirat,Gulran,
177,61.98815995,34.73619546,Hirat,Gulran,
177,61.9097878,34.74257609,Hirat,Gulran,
177,61.8769179,34.75727087,Hirat,Gulran,
177,61.86164306,34.73290847,Hirat,Gulran,
177,61.85983844,34.70745041,Hirat,Gulran,
177,61.84030985,34.70029637,Hirat,Gulran,
177,61.79656364,34.65815383,Hirat,Gulran,
177,61.73261259,34.64531985,Hirat,Gulran,
177,61.71224614,34.70474348,Hirat,Gulran,
177,61.76455312,34.75234959,Hirat,Gulran,
177,61.77775126,34.78255165,Hirat,Gulran,
177,61.73919079,34.80167824,Hirat,Gulran,
177,61.71643544,34.82855343,Hirat,Gulran,
177,61.66100777,34.83970342,Hirat,Gulran,
177,61.63638757,34.86168114,Hirat,Gulran,
177,61.60983385,34.86922188,Hirat,Gulran,
177,61.60248998,34.88342541,Hirat,Gulran,
177,61.58063764,34.88881492,Hirat,Gulran,
177,61.58688937,34.90789235,Hirat,Gulran,
177,61.57895125,34.92575827,Hirat,Gulran,
177,61.48827967,34.89661346,Hirat,Gulran,
177,61.46288769,34.87152919,Hirat,Gulran,
177,61.408914,34.84052367,Hirat,Gulran,
177,61.34311477,34.81508213,Hirat,Gulran,
177,61.23938678,34.82183955,Hirat,Gulran,
177,61.06640211,34.81401389,Hirat,Gulran,
178,60.92918628,34.30573187,Hirat,Kohsan,
178,60.89221271,34.32501582,Hirat,Kohsan,
178,60.88068589,34.34786528,Hirat,Kohsan,
178,60.87155132,34.34783063,Hirat,Kohsan,
178,60.84799866,34.37289034,Hirat,Kohsan,
178,60.85093606,34.38221496,Hirat,Kohsan,
178,60.83849123,34.40234963,Hirat,Kohsan,
178,60.84321063,34.40809562,Hirat,Kohsan,
178,60.8290988,34.41674999,Hirat,Kohsan,
178,60.80543101,34.47134526,Hirat,Kohsan,
178,60.7442712,34.51234287,Hirat,Kohsan,
178,60.74253754,34.52698937,Hirat,Kohsan,
178,60.82322426,34.54458225,Hirat,Kohsan,
178,60.85381587,34.53999012,Hirat,Kohsan,
178,60.89910563,34.56638547,Hirat,Kohsan,
178,60.92594758,34.62132479,Hirat,Kohsan,
178,60.98490819,34.61995718,Hirat,Kohsan,
178,61.00157919,34.64159093,Hirat,Kohsan,
178,61.00373967,34.71945165,Hirat,Kohsan,
178,61.041634,34.75873706,Hirat,Kohsan,
178,61.06640211,34.81401389,Hirat,Kohsan,
178,61.23938678,34.82183955,Hirat,Kohsan,
178,61.34311477,34.81508213,Hirat,Kohsan,
178,61.408914,34.84052367,Hirat,Kohsan,
178,61.46288769,34.87152919,Hirat,Kohsan,
178,61.48827967,34.89661346,Hirat,Kohsan,
178,61.55108251,34.92009239,Hirat,Kohsan,
178,61.58237781,34.92348944,Hirat,Kohsan,
178,61.58686702,34.90551158,Hirat,Kohsan,
178,61.57793071,34.89139295,Hirat,Kohsan,
178,61.60476373,34.8805395,Hirat,Kohsan,
178,61.55366656,34.86329611,Hirat,Kohsan,
178,61.47211258,34.70968204,Hirat,Kohsan,
178,61.44226248,34.63641929,Hirat,Kohsan,
178,61.37883778,34.53026274,Hirat,Kohsan,
178,61.30675728,34.51448546,Hirat,Kohsan,
178,61.29830905,34.47367247,Hirat,Kohsan,
178,61.26499391,34.44168313,Hirat,Kohsan,
178,61.26139673,34.42626141,Hirat,Kohsan,
178,61.24462579,34.43815033,Hirat,Kohsan,
178,61.23450256,34.43672152,Hirat,Kohsan,
178,61.21966894,34.41724097,Hirat,Kohsan,
178,61.11879925,34.46198327,Hirat,Kohsan,
178,61.07535724,34.46570996,Hirat,Kohsan,
178,61.03849537,34.43337325,Hirat,Kohsan,
178,61.04492977,34.37647053,Hirat,Kohsan,
178,61.03545001,34.33753249,Hirat,Kohsan,
178,60.97273688,34.33522465,Hirat,Kohsan,
178,60.9652198,34.32262807,Hirat,Kohsan,
178,60.93914448,34.32025502,Hirat,Kohsan,
178,60.92918628,34.30573187,Hirat,Kohsan,
179,62.02259606,35.4430489,Hirat,Kushk,
179,62.06453668,35.43430108,Hirat,Kushk,
179,62.15392487,35.34096868,Hirat,Kushk,
179,62.26649281,35.29514702,Hirat,Kushk,
179,62.27421087,35.27039504,Hirat,Kushk,
179,62.29119733,35.2560296,Hirat,Kushk,
179,62.29227585,35.1871755,Hirat,Kushk,
179,62.30130589,35.16910601,Hirat,Kushk,
179,62.29847422,35.13687917,Hirat,Kushk,
179,62.30565595,35.12882781,Hirat,Kushk,
179,62.47732589,35.27893577,Hirat,Kushk,
179,62.49476367,35.20646786,Hirat,Kushk,
179,62.53120407,35.17783612,Hirat,Kushk,
179,62.5371754,35.14001771,Hirat,Kushk,
179,62.54831135,35.1289646,Hirat,Kushk,
179,62.54875188,35.08847001,Hirat,Kushk,
179,62.54218691,35.08379687,Hirat,Kushk,
179,62.53774669,35.04934691,Hirat,Kushk,
179,62.54501946,35.03633248,Hirat,Kushk,
179,62.50850166,35.01351135,Hirat,Kushk,
179,62.49824406,34.9492889,Hirat,Kushk,
179,62.45665512,34.89987135,Hirat,Kushk,
179,62.45621511,34.86990087,Hirat,Kushk,
179,62.46753455,34.84012318,Hirat,Kushk,
179,62.4553323,34.81417493,Hirat,Kushk,
179,62.45323782,34.77799841,Hirat,Kushk,
179,62.43000482,34.73354335,Hirat,Kushk,
179,62.41210842,34.67287036,Hirat,Kushk,
179,62.34672306,34.67266546,Hirat,Kushk,
179,62.31319148,34.68664486,Hirat,Kushk,
179,62.27446056,34.67921615,Hirat,Kushk,
179,62.25927729,34.69170521,Hirat,Kushk,
179,62.16452659,34.72043509,Hirat,Kushk,
179,62.12211229,34.69643203,Hirat,Kushk,
179,62.09931872,34.69549671,Hirat,Kushk,
179,62.08944481,34.71299547,Hirat,Kushk,
179,62.0649246,34.70372497,Hirat,Kushk,
179,62.04838363,34.70623888,Hirat,Kushk,
179,62.03704076,34.72597075,Hirat,Kushk,
179,62.03385555,34.75520844,Hirat,Kushk,
179,62.01388617,34.77533124,Hirat,Kushk,
179,62.01609116,34.8553123,Hirat,Kushk,
179,61.96854494,34.92137728,Hirat,Kushk,
179,61.95266455,34.96386249,Hirat,Kushk,
179,61.96101722,34.99686071,Hirat,Kushk,
179,62.0070085,35.00593522,Hirat,Kushk,
179,62.02227018,35.02181562,Hirat,Kushk,
179,62.01247383,35.07770636,Hirat,Kushk,
179,62.03100136,35.11261544,Hirat,Kushk,
179,62.02200294,35.14585718,Hirat,Kushk,
179,62.0649393,35.19846099,Hirat,Kushk,
179,62.01451389,35.22050277,Hirat,Kushk,
179,62.04769257,35.25051053,Hirat,Kushk,
179,62.06130434,35.29799704,Hirat,Kushk,
179,62.05890681,35.31655854,Hirat,Kushk,
179,62.01520994,35.34958254,Hirat,Kushk,
179,62.02259606,35.4430489,Hirat,Kushk,
180,62.47732589,35.27893577,Hirat,Kushk-e-Kohna,
180,62.5145622,35.26553195,Hirat,Kushk-e-Kohna,
180,62.52503818,35.27378912,Hirat,Kushk-e-Kohna,
180,62.52817375,35.26228817,Hirat,Kushk-e-Kohna,
180,62.5436048,35.25814894,Hirat,Kushk-e-Kohna,
180,62.55095261,35.235113,Hirat,Kushk-e-Kohna,
180,62.57495817,35.23164037,Hirat,Kushk-e-Kohna,
180,62.57798767,35.22081433,Hirat,Kushk-e-Kohna,
180,62.60862692,35.23690584,Hirat,Kushk-e-Kohna,
180,62.62841231,35.20804015,Hirat,Kushk-e-Kohna,
180,62.65505382,35.23183619,Hirat,Kushk-e-Kohna,
180,62.71126221,35.23810792,Hirat,Kushk-e-Kohna,
180,62.72479434,35.25186295,Hirat,Kushk-e-Kohna,
180,62.73235633,35.25041695,Hirat,Kushk-e-Kohna,
180,62.73297547,35.21708566,Hirat,Kushk-e-Kohna,
180,62.75660017,35.18998384,Hirat,Kushk-e-Kohna,
180,62.74576991,35.16738437,Hirat,Kushk-e-Kohna,
180,62.6996945,35.12763453,Hirat,Kushk-e-Kohna,
180,62.68900909,35.10368103,Hirat,Kushk-e-Kohna,
180,62.69415049,35.06293969,Hirat,Kushk-e-Kohna,
180,62.67360265,35.03323467,Hirat,Kushk-e-Kohna,
180,62.66682783,34.99414912,Hirat,Kushk-e-Kohna,
180,62.68491885,34.9534257,Hirat,Kushk-e-Kohna,
180,62.71216707,34.94419407,Hirat,Kushk-e-Kohna,
180,62.73097117,34.91011596,Hirat,Kushk-e-Kohna,
180,62.74440926,34.92902883,Hirat,Kushk-e-Kohna,
180,62.75419751,34.93085376,Hirat,Kushk-e-Kohna,
180,62.77826268,34.92094347,Hirat,Kushk-e-Kohna,
180,62.79318458,34.89734147,Hirat,Kushk-e-Kohna,
180,62.78621668,34.8721243,Hirat,Kushk-e-Kohna,
180,62.77277858,34.86217015,Hirat,Kushk-e-Kohna,
180,62.75900868,34.83346903,Hirat,Kushk-e-Kohna,
180,62.75631222,34.81411565,Hirat,Kushk-e-Kohna,
180,62.81773814,34.7699284,Hirat,Kushk-e-Kohna,
180,62.83947136,34.75964244,Hirat,Kushk-e-Kohna,
180,62.85805243,34.76495132,Hirat,Kushk-e-Kohna,
180,62.86883609,34.75897883,Hirat,Kushk-e-Kohna,
180,62.86402492,34.72314391,Hirat,Kushk-e-Kohna,
180,62.82321292,34.66740069,Hirat,Kushk-e-Kohna,
180,62.79816165,34.64981503,Hirat,Kushk-e-Kohna,
180,62.81325877,34.63919727,Hirat,Kushk-e-Kohna,
180,62.8198172,34.59752942,Hirat,Kushk-e-Kohna,
180,62.7861464,34.5959998,Hirat,Kushk-e-Kohna,
180,62.7531812,34.60669361,Hirat,Kushk-e-Kohna,
180,62.68022471,34.60491812,Hirat,Kushk-e-Kohna,
180,62.66988054,34.60921986,Hirat,Kushk-e-Kohna,
180,62.65942267,34.63028593,Hirat,Kushk-e-Kohna,
180,62.64429754,34.63474022,Hirat,Kushk-e-Kohna,
180,62.63090456,34.65841648,Hirat,Kushk-e-Kohna,
180,62.59634694,34.65018078,Hirat,Kushk-e-Kohna,
180,62.56134759,34.65253353,Hirat,Kushk-e-Kohna,
180,62.52716941,34.65725472,Hirat,Kushk-e-Kohna,
180,62.49815665,34.67150795,Hirat,Kushk-e-Kohna,
180,62.43479814,34.66733041,Hirat,Kushk-e-Kohna,
180,62.41341562,34.67353404,Hirat,Kushk-e-Kohna,
180,62.43000482,34.73354335,Hirat,Kushk-e-Kohna,
180,62.45323782,34.77799841,Hirat,Kushk-e-Kohna,
180,62.4553323,34.81417493,Hirat,Kushk-e-Kohna,
180,62.46753455,34.84012318,Hirat,Kushk-e-Kohna,
180,62.45621511,34.86990087,Hirat,Kushk-e-Kohna,
180,62.45665512,34.89987135,Hirat,Kushk-e-Kohna,
180,62.49824406,34.9492889,Hirat,Kushk-e-Kohna,
180,62.50850166,35.01351135,Hirat,Kushk-e-Kohna,
180,62.54501946,35.03633248,Hirat,Kushk-e-Kohna,
180,62.53774669,35.04934691,Hirat,Kushk-e-Kohna,
180,62.54218691,35.08379687,Hirat,Kushk-e-Kohna,
180,62.54875188,35.08847001,Hirat,Kushk-e-Kohna,
180,62.5469769,35.13410141,Hirat,Kushk-e-Kohna,
180,62.5371754,35.14001771,Hirat,Kushk-e-Kohna,
180,62.53120407,35.17783612,Hirat,Kushk-e-Kohna,
180,62.493156,35.20960664,Hirat,Kushk-e-Kohna,
180,62.47732589,35.27893577,Hirat,Kushk-e-Kohna,
181,60.54979703,33.74925585,Hirat,Ghoryan,
181,60.56839101,33.81986395,Hirat,Ghoryan,
181,60.47197723,34.08021307,Hirat,Ghoryan,
181,60.52745727,34.13502758,Hirat,Ghoryan,
181,60.55293385,34.1649165,Hirat,Ghoryan,
181,60.55900522,34.18657215,Hirat,Ghoryan,
181,60.58664165,34.21389218,Hirat,Ghoryan,
181,60.6235312,34.24649203,Hirat,Ghoryan,
181,60.67207711,34.27475847,Hirat,Ghoryan,
181,60.67522049,34.30113044,Hirat,Ghoryan,
181,60.68539281,34.31437894,Hirat,Ghoryan,
181,60.93251834,34.3052311,Hirat,Ghoryan,
181,60.93914448,34.32025502,Hirat,Ghoryan,
181,60.9652198,34.32262807,Hirat,Ghoryan,
181,60.97273688,34.33522465,Hirat,Ghoryan,
181,61.03545001,34.33753249,Hirat,Ghoryan,
181,61.04492977,34.37647053,Hirat,Ghoryan,
181,61.03849537,34.43337325,Hirat,Ghoryan,
181,61.06271365,34.45894775,Hirat,Ghoryan,
181,61.08133817,34.46715364,Hirat,Ghoryan,
181,61.11879925,34.46198327,Hirat,Ghoryan,
181,61.21364244,34.41735366,Hirat,Ghoryan,
181,61.22887962,34.42331437,Hirat,Ghoryan,
181,61.23450256,34.43672152,Hirat,Ghoryan,
181,61.24462579,34.43815033,Hirat,Ghoryan,
181,61.26139673,34.42626141,Hirat,Ghoryan,
181,61.26499391,34.44168313,Hirat,Ghoryan,
181,61.29830905,34.47367247,Hirat,Ghoryan,
181,61.30783265,34.50080501,Hirat,Ghoryan,
181,61.30469489,34.51293867,Hirat,Ghoryan,
181,61.35255799,34.51997781,Hirat,Ghoryan,
181,61.381622,34.53304696,Hirat,Ghoryan,
181,61.40904296,34.58981987,Hirat,Ghoryan,
181,61.44226248,34.63641929,Hirat,Ghoryan,
181,61.47211258,34.70968204,Hirat,Ghoryan,
181,61.55366656,34.86329611,Hirat,Ghoryan,
181,61.60476373,34.8805395,Hirat,Ghoryan,
181,61.60983385,34.86922188,Hirat,Ghoryan,
181,61.63638757,34.86168114,Hirat,Ghoryan,
181,61.66100777,34.83970342,Hirat,Ghoryan,
181,61.71643544,34.82855343,Hirat,Ghoryan,
181,61.73919079,34.80167824,Hirat,Ghoryan,
181,61.77775126,34.78255165,Hirat,Ghoryan,
181,61.76455312,34.75234959,Hirat,Ghoryan,
181,61.71156068,34.70203999,Hirat,Ghoryan,
181,61.73067907,34.64731783,Hirat,Ghoryan,
181,61.75785723,34.65128628,Hirat,Ghoryan,
181,61.63982447,34.57733811,Hirat,Ghoryan,
181,61.59592816,34.56111924,Hirat,Ghoryan,
181,61.5861447,34.52669478,Hirat,Ghoryan,
181,61.54732177,34.50110201,Hirat,Ghoryan,
181,61.55015683,34.48906995,Hirat,Ghoryan,
181,61.57020344,34.47106303,Hirat,Ghoryan,
181,61.58241456,34.47164977,Hirat,Ghoryan,
181,61.63435267,34.38504993,Hirat,Ghoryan,
181,61.68894958,34.37183681,Hirat,Ghoryan,
181,61.65217566,34.37016795,Hirat,Ghoryan,
181,61.6384828,34.36354095,Hirat,Ghoryan,
181,61.63754714,34.35459422,Hirat,Ghoryan,
181,61.69223812,34.22875387,Hirat,Ghoryan,
181,61.7204454,34.22714585,Hirat,Ghoryan,
181,61.72410051,34.22093781,Hirat,Ghoryan,
181,61.70260636,34.19142821,Hirat,Ghoryan,
181,61.65028663,34.17591573,Hirat,Ghoryan,
181,61.66292791,34.14704418,Hirat,Ghoryan,
181,61.65212102,34.14066372,Hirat,Ghoryan,
181,61.65874074,34.12367576,Hirat,Ghoryan,
181,61.57589604,34.0754008,Hirat,Ghoryan,
181,61.58104963,34.0541594,Hirat,Ghoryan,
181,61.55636422,34.03585117,Hirat,Ghoryan,
181,61.56710209,34.01402828,Hirat,Ghoryan,
181,61.56358451,34.00005053,Hirat,Ghoryan,
181,61.54039823,33.9917045,Hirat,Ghoryan,
181,61.52492911,33.95949088,Hirat,Ghoryan,
181,61.4938786,33.94030884,Hirat,Ghoryan,
181,61.49017921,33.92157474,Hirat,Ghoryan,
181,61.46712916,33.91256341,Hirat,Ghoryan,
181,61.43530492,33.88386942,Hirat,Ghoryan,
181,61.442808,33.86425355,Hirat,Ghoryan,
181,61.38653205,33.86875359,Hirat,Ghoryan,
181,61.35435351,33.85268727,Hirat,Ghoryan,
181,61.33582614,33.83209036,Hirat,Ghoryan,
181,61.31212491,33.83361788,Hirat,Ghoryan,
181,61.29694824,33.82129915,Hirat,Ghoryan,
181,61.2785551,33.82524831,Hirat,Ghoryan,
181,61.22258172,33.81133444,Hirat,Ghoryan,
181,61.18023421,33.81244874,Hirat,Ghoryan,
181,61.14422157,33.79494167,Hirat,Ghoryan,
181,61.09905825,33.80273314,Hirat,Ghoryan,
181,61.07053211,33.78994916,Hirat,Ghoryan,
181,60.98905382,33.78950076,Hirat,Ghoryan,
181,60.95428666,33.78081083,Hirat,Ghoryan,
181,60.8800195,33.79473821,Hirat,Ghoryan,
181,60.84473749,33.7782334,Hirat,Ghoryan,
181,60.77525553,33.76712132,Hirat,Ghoryan,
181,60.73527525,33.76997933,Hirat,Ghoryan,
181,60.69931329,33.75408247,Hirat,Ghoryan,
181,60.67344803,33.77129012,Hirat,Ghoryan,
181,60.63653403,33.75693467,Hirat,Ghoryan,
181,60.54979703,33.74925585,Hirat,Ghoryan,
182,60.92847791,33.49715823,Hirat,Adraskan,
182,60.94706796,33.51382469,Hirat,Adraskan,
182,60.89817587,33.54054798,Hirat,Adraskan,
182,60.76161876,33.53147683,Hirat,Adraskan,
182,60.66547419,33.53425909,Hirat,Adraskan,
182,60.63410534,33.57242578,Hirat,Adraskan,
182,60.54466394,33.7308723,Hirat,Adraskan,
182,60.54977493,33.74947955,Hirat,Adraskan,
182,60.63653403,33.75693467,Hirat,Adraskan,
182,60.67344803,33.77129012,Hirat,Adraskan,
182,60.69931329,33.75408247,Hirat,Adraskan,
182,60.73527525,33.76997933,Hirat,Adraskan,
182,60.77525553,33.76712132,Hirat,Adraskan,
182,60.84473749,33.7782334,Hirat,Adraskan,
182,60.88421958,33.79506033,Hirat,Adraskan,
182,60.89825721,33.78648769,Hirat,Adraskan,
182,60.95428666,33.78081083,Hirat,Adraskan,
182,60.98905382,33.78950076,Hirat,Adraskan,
182,61.07053211,33.78994916,Hirat,Adraskan,
182,61.09905825,33.80273314,Hirat,Adraskan,
182,61.14422157,33.79494167,Hirat,Adraskan,
182,61.18023421,33.81244874,Hirat,Adraskan,
182,61.22258172,33.81133444,Hirat,Adraskan,
182,61.2785551,33.82524831,Hirat,Adraskan,
182,61.29694824,33.82129915,Hirat,Adraskan,
182,61.31212491,33.83361788,Hirat,Adraskan,
182,61.33582614,33.83209036,Hirat,Adraskan,
182,61.37386499,33.86327594,Hirat,Adraskan,
182,61.41685507,33.87075285,Hirat,Adraskan,
182,61.4825528,33.85271406,Hirat,Adraskan,
182,61.55742854,33.85117341,Hirat,Adraskan,
182,61.58806379,33.833263,Hirat,Adraskan,
182,61.59764967,33.81911242,Hirat,Adraskan,
182,61.60790034,33.84199111,Hirat,Adraskan,
182,61.66484288,33.8495095,Hirat,Adraskan,
182,61.70998947,33.81779614,Hirat,Adraskan,
182,61.76196566,33.85764415,Hirat,Adraskan,
182,61.78143952,33.85370008,Hirat,Adraskan,
182,61.79166945,33.86158822,Hirat,Adraskan,
182,61.83631386,33.83994242,Hirat,Adraskan,
182,61.83849494,33.8257883,Hirat,Adraskan,
182,61.88653803,33.8185607,Hirat,Adraskan,
182,61.90799258,33.79851418,Hirat,Adraskan,
182,61.92810834,33.80537908,Hirat,Adraskan,
182,61.93451584,33.81761462,Hirat,Adraskan,
182,61.94808467,33.81021408,Hirat,Adraskan,
182,61.96565142,33.82179655,Hirat,Adraskan,
182,61.97667109,33.80181088,Hirat,Adraskan,
182,61.99637366,33.80270031,Hirat,Adraskan,
182,62.02899411,33.8143227,Hirat,Adraskan,
182,62.04238794,33.81155752,Hirat,Adraskan,
182,62.0541527,33.83080155,Hirat,Adraskan,
182,62.0699255,33.83138006,Hirat,Adraskan,
182,62.08476484,33.86179419,Hirat,Adraskan,
182,62.06809961,33.86960947,Hirat,Adraskan,
182,62.05965491,33.88752594,Hirat,Adraskan,
182,62.1110421,33.86621298,Hirat,Adraskan,
182,62.1191507,33.87329718,Hirat,Adraskan,
182,62.16568,33.87857178,Hirat,Adraskan,
182,62.13763019,33.9194838,Hirat,Adraskan,
182,62.14019779,33.93680298,Hirat,Adraskan,
182,62.15598199,33.93959641,Hirat,Adraskan,
182,62.13645608,33.95645299,Hirat,Adraskan,
182,62.1564947,33.97206742,Hirat,Adraskan,
182,62.1745125,33.96585522,Hirat,Adraskan,
182,62.17683811,33.95162806,Hirat,Adraskan,
182,62.19774717,33.93122048,Hirat,Adraskan,
182,62.19292203,33.90789574,Hirat,Adraskan,
182,62.20332486,33.90188522,Hirat,Adraskan,
182,62.21436307,33.91501807,Hirat,Adraskan,
182,62.21371371,33.92952123,Hirat,Adraskan,
182,62.25148665,33.96683769,Hirat,Adraskan,
182,62.299359,33.97362769,Hirat,Adraskan,
182,62.34008037,33.98958569,Hirat,Adraskan,
182,62.44731251,33.99707887,Hirat,Adraskan,
182,62.45153365,34.00725304,Hirat,Adraskan,
182,62.46637015,34.00769181,Hirat,Adraskan,
182,62.48365897,34.02577945,Hirat,Adraskan,
182,62.49495197,34.05685332,Hirat,Adraskan,
182,62.51115062,34.05273251,Hirat,Adraskan,
182,62.51604201,34.04342309,Hirat,Adraskan,
182,62.5284989,34.04681444,Hirat,Adraskan,
182,62.55929871,34.03359377,Hirat,Adraskan,
182,62.55856555,34.05533599,Hirat,Adraskan,
182,62.56620615,34.05829877,Hirat,Adraskan,
182,62.58799193,34.04093052,Hirat,Adraskan,
182,62.60862267,34.0392221,Hirat,Adraskan,
182,62.61623661,34.02346306,Hirat,Adraskan,
182,62.64312287,34.02299473,Hirat,Adraskan,
182,62.69922608,34.04848053,Hirat,Adraskan,
182,62.70428848,34.06235097,Hirat,Adraskan,
182,62.7318901,34.0591644,Hirat,Adraskan,
182,62.78585318,34.06969667,Hirat,Adraskan,
182,62.80136255,34.05911401,Hirat,Adraskan,
182,62.87810752,34.05097815,Hirat,Adraskan,
182,62.88219845,34.04210729,Hirat,Adraskan,
182,62.86586139,34.03235476,Hirat,Adraskan,
182,62.87872101,34.01981071,Hirat,Adraskan,
182,62.87872101,34.00884453,Hirat,Adraskan,
182,62.90341464,33.99559044,Hirat,Adraskan,
182,62.9230591,34.00411093,Hirat,Adraskan,
182,62.94735826,33.99622159,Hirat,Adraskan,
182,62.96747607,33.97444701,Hirat,Adraskan,
182,62.98948733,33.97705049,Hirat,Adraskan,
182,63.00400372,33.9912513,Hirat,Adraskan,
182,63.03081188,33.9841252,Hirat,Adraskan,
182,63.07342698,33.99470604,Hirat,Adraskan,
182,63.088255,34.01472218,Hirat,Adraskan,
182,63.11173403,33.99996096,Hirat,Adraskan,
182,63.11674778,33.9878719,Hirat,Adraskan,
182,63.09066812,33.93676323,Hirat,Adraskan,
182,63.08286574,33.90104664,Hirat,Adraskan,
182,63.08044634,33.85665596,Hirat,Adraskan,
182,63.09075507,33.834671,Hirat,Adraskan,
182,63.08097229,33.82520379,Hirat,Adraskan,
182,63.08689347,33.7983573,Hirat,Adraskan,
182,63.03196967,33.77417268,Hirat,Adraskan,
182,63.04480229,33.74872277,Hirat,Adraskan,
182,63.04656785,33.71285175,Hirat,Adraskan,
182,63.02649824,33.6829253,Hirat,Adraskan,
182,63.02559643,33.6608323,Hirat,Adraskan,
182,63.00225658,33.63723407,Hirat,Adraskan,
182,62.9883857,33.5968471,Hirat,Adraskan,
182,62.99080894,33.57045012,Hirat,Adraskan,
182,62.97572632,33.55517371,Hirat,Adraskan,
182,62.95059577,33.54990553,Hirat,Adraskan,
182,62.86270853,33.50438404,Hirat,Adraskan,
182,62.84156524,33.47701535,Hirat,Adraskan,
182,62.81165836,33.46180354,Hirat,Adraskan,
182,62.81269186,33.4459135,Hirat,Adraskan,
182,62.80164534,33.43327088,Hirat,Adraskan,
182,62.83245753,33.40476732,Hirat,Adraskan,
182,62.84350305,33.37779946,Hirat,Adraskan,
182,62.83864605,33.35693229,Hirat,Adraskan,
182,62.82026389,33.3496741,Hirat,Adraskan,
182,62.7968795,33.35237285,Hirat,Adraskan,
182,62.78678514,33.34537796,Hirat,Adraskan,
