X,Y,Shape_Leng,Shape_Area,ADM2_EN,ADM2_DA,ADM2_PCODE,ADM2_REF,ADM2ALT1EN,ADM2ALT2EN,ADM2ALT1DA,ADM2ALT2DA,ADM1_EN,ADM1_DA,ADM1_PCODE,ADM0_EN,ADM0_DA,ADM0_PCODE,date,validOn,ValidTo,REG_EN,REG_DA,REG_PCODE
64.78686414,35.93225005,0.563428484,0.014691141,Maymana,میمنه,AF2901,,Centre,,,,Faryab,فاریاب,AF29,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Northern,سهیلی حوزه,NR
64.97585314,31.58929507,2.426827372,0.293565347,Maywand,میوند,AF2710,,,,,,Kandahar,کندهار,AF27,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Southern,جنوبی حوزه,SR
67.11927253,36.7107618,0.206616177,0.002831592,Mazar-e-Sharif,مزار شریف,AF2101,,Centre,Centre,,,Balkh,بلخ,AF21,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Northern,سهیلی حوزه,NR
70.20199206,34.66516328,1.578487034,0.070728465,Mehtarlam,مهتر لام,AF0701,,Centre,Centre,,,Laghman,لغمان,AF07,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Eastern,ختیځه حوزه,ER
66.00200724,37.06483712,1.386975144,0.089270937,Mingajik,منگجک,AF2804,,,,,,Jawzjan,جوزجان,AF28,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Northern,سهیلی حوزه,NR
69.12071573,34.72597189,0.349989833,0.006477423,Mir Bacha Kot,میر بچه کوت,AF0108,,,,,,Kabul,کابل,AF01,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Capital,مرکزی حوزه,CR
67.03563172,33.79956834,2.746036984,0.223134686,Miramor,میرامور,AF2406,,,,,,Daykundi,دایکندی,AF24,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Central Highland,لوړه مرکزی حوزه,CH
66.34853899,32.37887872,1.654082799,0.085667827,Miyanshin,میانشین,AF2713,,,,,,Kandahar,کندهار,AF27,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Southern,جنوبی حوزه,SR
66.50875676,32.17589431,1.54672249,0.106882878,Mizan,میزان,AF2604,,,,,,Zabul,زابل,AF26,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Southern,جنوبی حوزه,SR
69.1550456,34.20923257,1.680112392,0.102821503,Mohammad Agha,محمدآغه,AF0505,,,,,,Logar,لوگر,AF05,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Capital,مرکزی حوزه,CR
70.99493705,34.22446491,1.157378761,0.02775815,Muhmand Dara,مهمند دره,AF0617,,,,,,Nangarhar,ننگرهار,AF06,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Eastern,ختیځه حوزه,ER
67.76626525,32.92933353,1.386094878,0.083579957,Muqur,مقر,AF1115,,,,,,Ghazni,غزنی,AF11,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,South Eastern,جنوب ختیځه حوزه,SE
63.22795697,35.14654526,2.542724824,0.123742859,Muqur,مقر,AF3103,,,,,,Badghis,بادغیس,AF31,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Western,لویدیځه حوزه,WR
69.55262384,33.55557461,1.254133856,0.041467129,Musa Khel,موسی خیل,AF1405,,,,,,Khost,خوست,AF14,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,South Eastern,جنوب ختیځه حوزه,SE
64.75441021,32.42785772,1.942635835,0.12493662,Musa Qala,موسی قلعه,AF3009,,,,,,Hilmand,هلمند,AF30,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Southern,جنوبی حوزه,SR
69.21803725,34.36977538,0.518480233,0.010831075,Musahi,موسهی,AF0107,,,,,,Kabul,کابل,AF01,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Capital,مرکزی حوزه,CR
63.80061502,31.54404673,3.296583885,0.558871868,Nad-e-Ali,نادعلی,AF3002,,,,,,Hilmand,هلمند,AF30,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Southern,جنوبی حوزه,SR
69.68301677,33.36138947,0.892962994,0.03234695,Nadir Shah Kot,نادرشاه کوت,AF1406,,,,,,Khost,خوست,AF14,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,South Eastern,جنوب ختیځه حوزه,SE
64.57615795,31.8890098,2.16513074,0.155521181,Nahr-e-Saraj,نهر سراج,AF3004,,,,,,Hilmand,هلمند,AF30,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Southern,جنوبی حوزه,SR
67.18837003,36.82591165,1.835887727,0.115650817,Nahr-e-Shahi,نهر شاهی,AF2102,,,,,,Balkh,بلخ,AF21,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Northern,سهیلی حوزه,NR
69.02306675,36.0126042,1.441366626,0.098415081,Nahrin,نهرین,AF0904,,,,,,Baghlan,بغلان,AF09,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,North Eastern,سهیل ختیځه حوزه,NE
69.73231288,36.43959508,1.346116152,0.05508137,Namak Ab,نمک آب,AF1806,,,,,,Takhar,تخار,AF18,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,North Eastern,سهیل ختیځه حوزه,NE
70.98408879,34.80099449,0.667836013,0.018650326,Narang,نرنگ,AF1504,,,,,,Kunar,کنر ها,AF15,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Eastern,ختیځه حوزه,ER
71.50197549,35.27666625,1.360479864,0.053065909,Nari,ناړی,AF1515,,,,,,Kunar,کنر ها,AF15,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Eastern,ختیځه حوزه,ER
67.90829794,32.33594564,2.103280507,0.159607389,Nawa,ناوه,AF1119,,,,,,Ghazni,غزنی,AF11,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,South Eastern,جنوب ختیځه حوزه,SE
64.2677065,31.36220535,1.279212852,0.057325724,Nawa-e-Barakzaiy,ناوه بارکزائی,AF3003,,,,,,Hilmand,هلمند,AF30,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Southern,جنوبی حوزه,SR
67.5631794,32.21271711,2.191335383,0.120970152,Nawbahar,نوبهار,AF2609,,,,,,Zabul,زابل,AF26,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Southern,جنوبی حوزه,SR
67.7010987,33.77609453,4.203908724,0.508290798,Nawur,ناور,AF1110,,,,,,Ghazni,غزنی,AF11,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,South Eastern,جنوب ختیځه حوزه,SE
64.26941122,32.53229764,4.263352,0.39635973,Nawzad,نوزاد,AF3007,,,,,,Hilmand,هلمند,AF30,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Southern,جنوبی حوزه,SR
70.82997815,34.06713011,0.785387802,0.021123611,Nazyan,نازیان,AF0620,,,,,,Nangarhar,ننگرهار,AF06,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Eastern,ختیځه حوزه,ER
68.78426336,34.30424719,1.43114485,0.055082806,Nerkh,نرخ,AF0402,,,,,,Maidan Wardak,میدان وردک,AF04,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Capital,مرکزی حوزه,CR
65.74507969,32.40775923,1.861903182,0.122576426,Nesh,نیش,AF2712,,,,,,Kandahar,کندهار,AF27,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Southern,جنوبی حوزه,SR
69.65722412,35.03993802,1.086928068,0.057472419,Nijrab,نجراب,AF0205,,,,,,Kapisa,کاپیسا,AF02,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Capital,مرکزی حوزه,CR
69.24442301,33.21271636,0.503911421,0.011808084,Nika,نیکه,AF1213,,,Naka,,,Paktika,پکتیکا,AF12,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,South Eastern,جنوب ختیځه حوزه,SE
66.04483243,33.76790849,1.366017964,0.058475079,Nili,نیلی,AF2401,,Centre,,,,Daykundi,دایکندی,AF24,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Central Highland,لوړه مرکزی حوزه,CH
70.73753447,34.69678306,0.750362023,0.030300041,Nurgal,نورگل,AF1514,,,,,,Kunar,کنر ها,AF15,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Eastern,ختیځه حوزه,ER
70.50912071,35.11133892,1.607162843,0.096721066,Nurgaram,نورگرام,AF1604,,,,,,Nuristan,نورستان,AF16,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Eastern,ختیځه حوزه,ER
63.17421443,34.34285805,2.718739688,0.255513404,Obe,اوبی,AF3212,,,,,,Hirat,هرات,AF32,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Western,لویدیځه حوزه,WR
68.81678222,32.88499071,1.039144413,0.044523285,Omna,اومنه,AF1206,,,,,,Paktika,پکتیکا,AF12,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,South Eastern,جنوب ختیځه حوزه,SE
70.26409692,34.10396989,1.055044732,0.045865847,Pachir Wa Agam,پچیراگام,AF0611,,,,,,Nangarhar,ننگرهار,AF06,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Eastern,ختیځه حوزه,ER
68.94105719,34.54619149,0.867360168,0.035503003,Paghman,پغمان,AF0102,,,,,,Kabul,کابل,AF01,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Capital,مرکزی حوزه,CR
66.89294741,34.41428295,3.070400469,0.184509517,Panjab,پنجاب,AF1006,,,,,,Bamyan,بامیان,AF10,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Central Highland,لوړه مرکزی حوزه,CH
65.13271625,31.13483076,3.401272964,0.562076941,Panjwayi,پنجوائی,AF2704,,,,,,Kandahar,کندهار,AF27,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Southern,جنوبی حوزه,SR
70.77894682,35.43058615,2.349950401,0.141602847,Parun,پرونس,AF1601,,Centre,,,,Nuristan,نورستان,AF16,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Eastern,ختیځه حوزه,ER
69.99924775,35.63748413,2.068056416,0.141481824,Paryan,پریان,AF0807,,,,,,Panjsher,پنجشیر,AF08,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Capital,مرکزی حوزه,CR
65.13895512,33.57694211,4.174979466,0.433927162,Pasaband,پسابند,AF2305,,,,,,Ghor,غور,AF23,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Western,لویدیځه حوزه,WR
64.85125818,35.81051839,3.64637311,0.267442473,Pashtun Kot,پشتون کوټ,AF2902,,,,,,Faryab,فاریاب,AF29,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Northern,سهیلی حوزه,NR
62.71806886,34.19417544,2.239731274,0.184251026,Pashtun Zarghun,پشتون زرغون,AF3206,,,,,,Hirat,هرات,AF32,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Western,لویدیځه حوزه,WR
69.07111846,33.9847572,1.984159941,0.109466358,Pul-e-Alam,پل علم,AF0501,,Centre,,,,Logar,لوگر,AF05,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Capital,مرکزی حوزه,CR
69.57301877,35.57559066,1.576541266,0.088432938,Pul-e-Hisar,پل حصار,AF0912,,,,,,Baghlan,بغلان,AF09,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,North Eastern,سهیل ختیځه حوزه,NE
68.70181236,36.01659145,1.169165341,0.053287821,Pul-e-Khumri,پلخمری,AF0901,,Centre,,,,Baghlan,بغلان,AF09,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,North Eastern,سهیل ختیځه حوزه,NE
63.92377725,33.12582969,6.127699815,0.61938912,Pur Chaman,پُرچمن,AF3311,,,,,,Farah,فراه,AF33,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Western,لویدیځه حوزه,WR
62.05110934,32.48267548,1.074138965,0.041174199,Pushtrod,پشترود,AF3302,,,,,,Farah,فراه,AF33,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Western,لویدیځه حوزه,WR
63.46409784,34.88452198,3.412109708,0.338367749,Qadis,قادیس,AF3104,,,,,,Badghis,بادغیس,AF31,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Western,لویدیځه حوزه,WR
61.35498264,32.4072247,3.085064563,0.336752172,Qala-e-Kah,قلعه کاه,AF3304,,,,,,Farah,فراه,AF33,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Western,لویدیځه حوزه,WR
63.11006492,34.84589817,1.230868177,0.064297187,Qala-e-Naw,قلعه نو,AF3101,,Centre,,,,Badghis,بادغیس,AF31,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Western,لویدیځه حوزه,WR
68.37277199,36.89260881,2.067078409,0.214642346,Qala-e-Zal,قلعه ذال,AF1907,,,,,,Kunduz,کندز,AF19,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,North Eastern,سهیل ختیځه حوزه,NE
69.66114574,33.50109911,0.665963753,0.015241606,Qalandar,قلندر,AF1410,,,,,,Khost,خوست,AF14,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,South Eastern,جنوب ختیځه حوزه,SE
66.99239311,32.21962611,2.128809375,0.175619197,Qalat,قلات,AF2601,,Centre,,,,Zabul,زابل,AF26,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Southern,جنوبی حوزه,SR
69.19463562,34.85121397,0.861005567,0.02057817,Qara Bagh,قره باغ,AF0114,,,,,,Kabul,کابل,AF01,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Capital,مرکزی حوزه,CR
68.02213883,33.21666416,1.951090178,0.159339359,Qara Bagh,قره باغ,AF1111,,,,,,Ghazni,غزنی,AF11,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,South Eastern,جنوب ختیځه حوزه,SE
64.99426034,36.79799977,1.83372413,0.107567396,Qaram Qul,قرم قل,AF2911,,,,,,Faryab,فاریاب,AF29,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Northern,سهیلی حوزه,NR
70.14519414,34.55370887,1.727926834,0.087103105,Qarghayi,قرغه ئی,AF0702,,,,,,Laghman,لغمان,AF07,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Eastern,ختیځه حوزه,ER
66.06954734,37.3011354,1.65426822,0.125396733,Qarqin,قرقین,AF2810,,,,,,Jawzjan,جوزجان,AF28,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Northern,سهیلی حوزه,NR
64.29486028,35.66045722,2.886734474,0.252326266,Qaysar,قیصار,AF2907,,,,,,Faryab,فاریاب,AF29,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Northern,سهیلی حوزه,NR
64.92290594,37.05132075,1.18197609,0.081937449,Qurghan,قرغان,AF2912,,,,,,Faryab,فاریاب,AF29,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Northern,سهیلی حوزه,NR
65.35643672,36.20849636,1.237807983,0.088172284,Qush Tepa,قوش تیپه,AF2805,,,,,,Jawzjan,جوزجان,AF28,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Northern,سهیلی حوزه,NR
70.60812847,37.67655025,2.209072759,0.132512334,Raghestan,راغستان,AF1714,,,,,,Badakhshan,بدخشان,AF17,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,North Eastern,سهیل ختیځه حوزه,NE
68.16177835,33.70141904,0.903040812,0.037749896,Rashidan,رشیدان,AF1109,,,,,,Ghazni,غزنی,AF11,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,South Eastern,جنوب ختیځه حوزه,SE
65.21449872,30.14336884,4.682831262,1.262378979,Reg,ریگ ( شگه ),AF2716,,,Registan,,,Kandahar,کندهار,AF27,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Southern,جنوبی حوزه,SR
63.44431492,30.75863156,4.344161914,0.685163502,Reg-i-Khan Nishin,ریگ خان نشین,AF3011,,,,,,Hilmand,هلمند,AF30,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Southern,جنوبی حوزه,SR
70.55418458,34.26251082,0.985592217,0.034895645,Rodat,رودات,AF0607,,,,,,Nangarhar,ننگرهار,AF06,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Eastern,ختیځه حوزه,ER
69.80597377,37.11758382,2.222712064,0.188921907,Rostaq,رُستاق,AF1810,,,,,,Takhar,تخار,AF18,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,North Eastern,سهیل ختیځه حوزه,NE
69.47878842,35.26264493,0.738321971,0.016209737,Rukha,رُخه,AF0802,,,,,,Panjsher,پنجشیر,AF08,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Capital,مرکزی حوزه,CR
67.80686268,35.66797764,2.575866144,0.237480743,Ruy-e-Duab,روی دو آب,AF2005,,,,,,Samangan,سمنگان,AF20,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Northern,سهیلی حوزه,NR
69.86880074,33.5545196,1.048605819,0.040160911,Sabari,صبری,AF1407,,,,,,Khost,خوست,AF14,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,South Eastern,جنوب ختیځه حوزه,SE
63.60765445,33.61721462,3.403220785,0.25675305,Saghar,ساغر,AF2310,,,,,,Ghor,غور,AF23,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Western,لویدیځه حوزه,WR
69.11620758,35.27189427,1.139820008,0.051562073,Salang,سالنگ,AF0306,,,,,,Parwan,پروان,AF03,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Capital,مرکزی حوزه,CR
66.36659051,35.8680732,1.91360687,0.10575255,Sancharak,سانچارك,AF2205,,,,,,Sar-e-Pul,سرپل,AF22,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Northern,سهیلی حوزه,NR
65.95362155,34.16669059,2.540200562,0.175273986,Sang-e-Takht,سنگ تخت,AF2407,,,,,,Daykundi,دایکندی,AF24,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Central Highland,لوړه مرکزی حوزه,CH
64.97734093,32.08619656,1.331751535,0.060820624,Sangin,سنگین,AF3008,,,,,,Hilmand,هلمند,AF30,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Southern,جنوبی حوزه,SR
65.96518721,36.23562793,2.963596415,0.205766576,Sar-e-Pul,سرپل,AF2201,,Centre,,,,Sar-e-Pul,سرپل,AF22,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Northern,سهیلی حوزه,NR
71.14907496,34.7545203,0.740079606,0.019532253,Sar Kani,سرکانی,AF1505,,,,,,Kunar,کنر ها,AF15,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Eastern,ختیځه حوزه,ER
69.0275131,33.05912696,1.320894698,0.064908623,Sar Rawzah,سرروضه (سرحوضه),AF1205,,,,,,Paktika,پکتیکا,AF12,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,South Eastern,جنوب ختیځه حوزه,SE
65.68267317,36.16375677,1.881618119,0.133528584,Sayad,صیاد,AF2202,,,,,,Sar-e-Pul,سرپل,AF22,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Northern,سهیلی حوزه,NR
68.64245045,33.94608129,1.87921364,0.106829747,Saydabad,سید آباد,AF0405,,,,,,Maidan Wardak,میدان وردک,AF04,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Capital,مرکزی حوزه,CR
69.47316066,33.71632853,1.030853687,0.04393747,Sayed Karam,سیدکرم,AF1306,,,,,,Paktya,پکتیا,AF13,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,South Eastern,جنوب ختیځه حوزه,SE
69.25746739,35.0459436,0.369074339,0.004536696,Sayed Khel,سیدخیل,AF0304,,,,,,Parwan,پروان,AF03,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Capital,مرکزی حوزه,CR
67.61174321,35.10990588,2.162504871,0.171343059,Sayghan,سیغان,AF1003,,,,,,Bamyan,بامیان,AF10,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Central Highland,لوړه مرکزی حوزه,CH
67.37579268,32.48512727,2.171456757,0.164940587,Shah Joi,شاه جوی,AF2606,,,,,,Zabul,زابل,AF26,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Southern,جنوبی حوزه,SR
66.03723644,32.11619135,3.623114463,0.312873829,Shah Wali Kot,شاه ولی کوت,AF2706,,,,,,Kandahar,کندهار,AF27,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Southern,جنوبی حوزه,SR
65.49216365,32.90082113,2.457368616,0.17881258,Shahid-e-Hassas,شهید حساس,AF2504,,,,,,Uruzgan,ارزگان,AF25,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Southern,جنوبی حوزه,SR
70.12384988,37.30900126,1.645121185,0.099436938,Shahr-e-Buzorg,شهر بزرگ,AF1713,,,,,,Badakhshan,بدخشان,AF17,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,North Eastern,سهیل ختیځه حوزه,NE
64.31417183,34.0917078,3.957064215,0.422495274,Shahrak,شهرک,AF2306,,,,,,Ghor,غور,AF23,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Western,لویدیځه حوزه,WR
66.45159705,33.71644474,2.780336118,0.178136372,Shahrestan,شهرستان,AF2402,,,,,,Daykundi,دایکندی,AF24,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Central Highland,لوړه مرکزی حوزه,CH
69.06101749,34.65267233,1.014935182,0.031256433,Shakar Dara,شکردره,AF0106,,,,,,Kabul,کابل,AF01,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Capital,مرکزی حوزه,CR
70.63052996,38.23383364,1.468335173,0.06386751,Shaki,شکی,AF1724,,,,,,Badakhshan,بدخشان,AF17,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,North Eastern,سهیل ختیځه حوزه,NE
69.52560107,33.32557368,0.604093294,0.016626086,Shamal,شمل,AF1412,,,,,,Khost,خوست,AF14,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,South Eastern,جنوب ختیځه حوزه,SE
67.77917201,31.82100286,2.706130147,0.275392794,Shamul Zayi,شملزائی,AF2610,,,,,,Zabul,زابل,AF26,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Southern,جنوبی حوزه,SR
67.3689358,37.18958761,0.444940651,0.008352239,Sharak-e-Hayratan,شهرک حیرتان,AF2116,,,,,,Balkh,بلخ,AF21,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Northern,سهیلی حوزه,NR
68.7326818,33.24210604,1.155627178,0.051954514,Sharan,شرن,AF1201,,Centre,,,,Paktika,پکتیکا,AF12,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,South Eastern,جنوب ختیځه حوزه,SE
69.35237422,33.45700652,0.529212937,0.010383045,Shawak,شواک,AF1304,,,,,,Paktya,پکتیا,AF13,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,South Eastern,جنوب ختیځه حوزه,SE
68.43389738,34.93616898,1.346174255,0.090869569,Shekh Ali,شیخ علی,AF0310,,,,,,Parwan,پروان,AF03,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Capital,مرکزی حوزه,CR
69.99929282,34.19924619,1.062349366,0.045604891,Sherzad,شیرزاد,AF0619,,,,,,Nangarhar,ننگرهار,AF06,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Eastern,ختیځه حوزه,ER
68.08587413,34.91916769,2.335271119,0.128162013,Shibar,شیبر,AF1002,,,,,,Bamyan,بامیان,AF10,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Central Highland,لوړه مرکزی حوزه,CH
65.76836558,36.59033292,2.304777006,0.217758713,Shiberghan,شبرغان,AF2801,,Centre,,,,Jawzjan,جوزجان,AF28,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Northern,سهیلی حوزه,NR
61.35969691,32.12881972,2.809586646,0.263635831,Shibkoh,شیب کوه,AF3305,,,,,,Farah,فراه,AF33,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Western,لویدیځه حوزه,WR
71.21510625,35.04633651,1.101956511,0.043417732,Shigal,شیگل وشلتن,AF1506,,,,,,Kunar,کنر ها,AF15,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Eastern,ختیځه حوزه,ER
71.21634768,37.6274747,3.00497373,0.360003724,Shighnan,شغنان,AF1719,,,,,,Badakhshan,بدخشان,AF17,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,North Eastern,سهیل ختیځه حوزه,NE
62.42830691,33.23690215,6.167681681,0.671098997,Shindand,شیندند,AF3214,,,,,,Hirat,هرات,AF32,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Western,لویدیځه حوزه,WR
67.1325792,31.94362601,2.892224875,0.218297683,Shinkay,شینکی,AF2603,,,,,,Zabul,زابل,AF26,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Southern,جنوبی حوزه,SR
70.80179156,34.20964621,0.410163485,0.008568812,Shinwar,شینوار,AF0616,,,,,,Nangarhar,ننگرهار,AF06,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Eastern,ختیځه حوزه,ER
68.99405011,35.10354696,1.400783575,0.071379107,Shinwari,شینواری,AF0303,,,,,,Parwan,پروان,AF03,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Capital,مرکزی حوزه,CR
64.86697155,36.27624,2.980534503,0.196051206,Shirin Tagab,شیرین تگاب,AF2906,,,,,,Faryab,فاریاب,AF29,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Northern,سهیلی حوزه,NR
66.88675437,36.33562852,2.326404773,0.179665122,Sholgareh,شولگره,AF2107,,,,,,Balkh,بلخ,AF21,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Northern,سهیلی حوزه,NR
66.04205707,30.16206954,2.888352703,0.390345761,Shorabak,شور آبک,AF2714,,,,,,Kandahar,کندهار,AF27,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Southern,جنوبی حوزه,SR
66.82931047,37.23295097,2.78658076,0.148326928,Shortepa,شور تیپه,AF2112,,,,,,Balkh,بلخ,AF21,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Northern,سهیلی حوزه,NR
71.14894157,37.07583438,1.992436577,0.157875309,Shuhada,شهدا,AF1712,,,,,,Badakhshan,بدخشان,AF17,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,North Eastern,سهیل ختیځه حوزه,NE
69.30500311,35.28623579,0.773122718,0.02242079,Shutul,شُتل,AF0806,,,,,,Panjsher,پنجشیر,AF08,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Capital,مرکزی حوزه,CR
66.20198025,35.99898872,1.395878212,0.058337599,Sozmaqala,سوزمه قلعه,AF2204,,,,,,Sar-e-Pul,سرپل,AF22,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Northern,سهیلی حوزه,NR
69.50558218,33.1493355,1.089350803,0.047581748,Spera,سپیره,AF1411,,,,,,Khost,خوست,AF14,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,South Eastern,جنوب ختیځه حوزه,SE
66.11861581,30.95698328,3.599440235,0.536279511,Spin Boldak,سپین بولدک,AF2711,,,,,,Kandahar,کندهار,AF27,Afghanistan,افغانستان,AF,8/23/2017,5/22/2018,,Southern,جنوبی حوزه,SR
